[    6728ms] [ERROR] ✓ Network Fatigue Console API available at window.ATOMA_DEBUG.NetworkFatigue @ http://127.0.0.1:5500/main.js:30
[ 1647031ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1647031ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1647690ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 15, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1667048ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1667049ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1667049ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1667691ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 11, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1687086ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1687086ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1687086ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1687744ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 24, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1698527ms] [ERROR] [DEBUG][RecursiveGlyphSignalSystem] first NodeLinkingSystem select received: 6781 @ http://127.0.0.1:5500/main.js:30
[ 1700546ms] [ERROR] [GlyphFusionZone] fusion detected {nodeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, sourceGlyphCount: 2, harmonyBalance: 0.6154895803243934, corruptionBalance: 0.003382430212940265, synergy: 0.40833333333333327} @ http://127.0.0.1:5500/main.js:30
[ 1701646ms] [ERROR] [NeuralConvergenceSingularity] activated and shown in scene {position: Object, harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, connectedNodes: 0} @ http://127.0.0.1:5500/main.js:30
[ 1701646ms] [ERROR] [GlyphFusionZone] composite spawned {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, nodeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, sourceTypes: Array(2), harmonyBalance: 0.6591977902396862, corruptionBalance: 0.005876912778210583} @ http://127.0.0.1:5500/main.js:30
[ 1701649ms] [ERROR] [CompositeGlyphGenerator] composite visual generated {sourceTypes: Array(2), harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, stability: 0.8610499775252751} @ http://127.0.0.1:5500/main.js:30
[ 1701649ms] [ERROR] [GlyphFusionZone] composite visual attached {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, attachmentType: object3d, sourceTypes: Array(2), harmonyBalance: 0.6591977902396862, synergy: 0.40833333333333327} @ http://127.0.0.1:5500/main.js:30
[ 1701789ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, stability: 0.8610499775252751} @ http://127.0.0.1:5500/main.js:30
[ 1702894ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, stability: 0.8610499775252751} @ http://127.0.0.1:5500/main.js:30
[ 1704058ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, stability: 0.8610499775252751} @ http://127.0.0.1:5500/main.js:30
[ 1705171ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, stability: 0.8610499775252751} @ http://127.0.0.1:5500/main.js:30
[ 1705701ms] [ERROR] [GlyphFusionZone] fusion detected {nodeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, sourceGlyphCount: 2, harmonyBalance: 0.7800420508940012, corruptionBalance: 0.0005523485973556757, synergy: 0.40833333333333327} @ http://127.0.0.1:5500/main.js:30
[ 1706295ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, harmony: 0.6591977902396862, corruption: 0.005876912778210583, synergy: 0.40833333333333327, stability: 0.8610499775252751} @ http://127.0.0.1:5500/main.js:30
[ 1706664ms] [ERROR] [NeuralConvergenceSingularity] activated and shown in scene {position: Object, harmony: 0.7800420508940012, corruption: 0.0005523485973556757, synergy: 0.40833333333333327, connectedNodes: 0} @ http://127.0.0.1:5500/main.js:30
[ 1706664ms] [ERROR] [GlyphFusionZone] composite spawned {compositeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, nodeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, sourceTypes: Array(2), harmonyBalance: 0.7800420508940012, corruptionBalance: 0.0005523485973556757} @ http://127.0.0.1:5500/main.js:30
[ 1706665ms] [ERROR] [CompositeGlyphGenerator] composite visual generated {sourceTypes: Array(2), harmony: 0.7800420508940012, corruption: 0.0005523485973556757, synergy: 0.40833333333333327, stability: 0.8594595176324776} @ http://127.0.0.1:5500/main.js:30
[ 1706666ms] [ERROR] [GlyphFusionZone] composite visual attached {compositeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, attachmentType: object3d, sourceTypes: Array(2), harmonyBalance: 0.7800420508940012, synergy: 0.40833333333333327} @ http://127.0.0.1:5500/main.js:30
[ 1706709ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, harmony: 0.7800420508940012, corruption: 0.0005523485973556757, synergy: 0.40833333333333327, stability: 0.8594595176324776} @ http://127.0.0.1:5500/main.js:30
[ 1707111ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 2, attachedVisuals: 2, activeZones: 2} @ http://127.0.0.1:5500/main.js:30
[ 1707111ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 1, aiNodes: 15, activePictograms: 5, activeZones: 2, activeComposites: 2} @ http://127.0.0.1:5500/main.js:30
[ 1707113ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 1} @ http://127.0.0.1:5500/main.js:30
[ 1707214ms] [ERROR] [NeuralConvergenceSingularity] hidden and reset {connectedNodesCleared: true} @ http://127.0.0.1:5500/main.js:30
[ 1707758ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 1, trackedComposites: 1, activeEchoes: 25, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1707823ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, harmony: 0.7800420508940012, corruption: 0.0005523485973556757, synergy: 0.40833333333333327, stability: 0.8594595176324776} @ http://127.0.0.1:5500/main.js:30
[ 1708622ms] [ERROR] [GlyphFusionZone] fusion detected {nodeId: f0957d71-6cac-428b-990b-c94a2d8a7fc6, sourceGlyphCount: 2, harmonyBalance: 0.8279075004956238, corruptionBalance: 2.896607852997924e-7, synergy: 0.40833333333333327} @ http://127.0.0.1:5500/main.js:30
[ 1708958ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 1c059ee6-559a-47e5-841c-aa40e01e05eb, harmony: 0.7800420508940012, corruption: 0.0005523485973556757, synergy: 0.40833333333333327, stability: 0.8594595176324776} @ http://127.0.0.1:5500/main.js:30
[ 1712064ms] [WARNING] The AudioContext was not allowed to start. It must be resumed (or created) after a user gesture on the page. https://developer.chrome.com/blog/autoplay/#web_audio @ https://esm.sh/standardized-audio-context@25.3.77/es2022/standardized-audio-context.mjs:3
[ 1712065ms] [WARNING] The AudioContext was not allowed to start. It must be resumed (or created) after a user gesture on the page. https://developer.chrome.com/blog/autoplay/#web_audio @ https://esm.sh/standardized-audio-context@25.3.77/es2022/standardized-audio-context.mjs:3
[ 1713530ms] [ERROR] ✓ Network Fatigue Console API available at window.ATOMA_DEBUG.NetworkFatigue @ http://127.0.0.1:5500/main.js:30
[ 1713530ms] [ERROR] [main.js] NetworkFatigueSystem initialized ✓ @ http://127.0.0.1:5500/main.js:30
[ 1713843ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 0, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1713843ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1713844ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 0, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1713876ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1713877ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1713877ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1714673ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 0, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1717267ms] [ERROR] [DEBUG][RecursiveGlyphSignalSystem] first NodeLinkingSystem select received: 6851 @ http://127.0.0.1:5500/main.js:30
[ 1718090ms] [ERROR] [GlyphFusionZone] fusion detected {nodeId: 150471f5-07fc-40ac-8804-3c9a0405e767, sourceGlyphCount: 2, harmonyBalance: 0.5499510222974536, corruptionBalance: 0.0035866873988403443, synergy: 0} @ http://127.0.0.1:5500/main.js:30
[ 1718091ms] [ERROR] [GlyphFusionZone] fusion detected {nodeId: 22835615-994a-401c-b219-47a5c7f13acd, sourceGlyphCount: 2, harmonyBalance: 0.5499510222974536, corruptionBalance: 0.0035866873988403443, synergy: 0} @ http://127.0.0.1:5500/main.js:30
[ 1719589ms] [ERROR] [NeuralConvergenceSingularity] activated and shown in scene {position: Object, harmony: 0.5499510222974536, corruption: 0.0035866873988403443, synergy: 0, connectedNodes: 0} @ http://127.0.0.1:5500/main.js:30
[ 1719589ms] [ERROR] [GlyphFusionZone] composite spawned {compositeId: 150471f5-07fc-40ac-8804-3c9a0405e767, nodeId: 150471f5-07fc-40ac-8804-3c9a0405e767, sourceTypes: Array(2), harmonyBalance: 0.5499510222974536, corruptionBalance: 0.0035866873988403443} @ http://127.0.0.1:5500/main.js:30
[ 1719592ms] [ERROR] [CompositeGlyphGenerator] composite visual generated {sourceTypes: Array(2), harmony: 0.5499510222974536, corruption: 0.0035866873988403443, synergy: 0, stability: 0.8628571428571428} @ http://127.0.0.1:5500/main.js:30
[ 1719592ms] [ERROR] [GlyphFusionZone] composite visual attached {compositeId: 150471f5-07fc-40ac-8804-3c9a0405e767, attachmentType: object3d, sourceTypes: Array(2), harmonyBalance: 0.5499510222974536, synergy: 0} @ http://127.0.0.1:5500/main.js:30
[ 1719593ms] [ERROR] [NeuralConvergenceSingularity] activated and shown in scene {position: Object, harmony: 0.5579775289974387, corruption: 0.00477824121430919, synergy: 0.40833333333333327, connectedNodes: 0} @ http://127.0.0.1:5500/main.js:30
[ 1719593ms] [ERROR] [GlyphFusionZone] composite spawned {compositeId: 22835615-994a-401c-b219-47a5c7f13acd, nodeId: 22835615-994a-401c-b219-47a5c7f13acd, sourceTypes: Array(2), harmonyBalance: 0.5579775289974387, corruptionBalance: 0.00477824121430919} @ http://127.0.0.1:5500/main.js:30
[ 1719595ms] [ERROR] [CompositeGlyphGenerator] composite visual generated {sourceTypes: Array(2), harmony: 0.5579775289974387, corruption: 0.00477824121430919, synergy: 0.40833333333333327, stability: 0.8621947758134165} @ http://127.0.0.1:5500/main.js:30
[ 1719595ms] [ERROR] [GlyphFusionZone] composite visual attached {compositeId: 22835615-994a-401c-b219-47a5c7f13acd, attachmentType: object3d, sourceTypes: Array(2), harmonyBalance: 0.5579775289974387, synergy: 0.40833333333333327} @ http://127.0.0.1:5500/main.js:30
[ 1719831ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 150471f5-07fc-40ac-8804-3c9a0405e767, harmony: 0.5499510222974536, corruption: 0.0035866873988403443, synergy: 0, stability: 0.8628571428571428} @ http://127.0.0.1:5500/main.js:30
[ 1719831ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 22835615-994a-401c-b219-47a5c7f13acd, harmony: 0.5579775289974387, corruption: 0.00477824121430919, synergy: 0.40833333333333327, stability: 0.8621947758134165} @ http://127.0.0.1:5500/main.js:30
[ 1720973ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 150471f5-07fc-40ac-8804-3c9a0405e767, harmony: 0.5499510222974536, corruption: 0.0035866873988403443, synergy: 0, stability: 0.8628571428571428} @ http://127.0.0.1:5500/main.js:30
[ 1720973ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 22835615-994a-401c-b219-47a5c7f13acd, harmony: 0.5579775289974387, corruption: 0.00477824121430919, synergy: 0.40833333333333327, stability: 0.8621947758134165} @ http://127.0.0.1:5500/main.js:30
[ 1722062ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 150471f5-07fc-40ac-8804-3c9a0405e767, harmony: 0.5499510222974536, corruption: 0.0035866873988403443, synergy: 0, stability: 0.8628571428571428} @ http://127.0.0.1:5500/main.js:30
[ 1722062ms] [ERROR] [ResonanceEchoTrailSystem] echo spawned from composite {compositeId: 22835615-994a-401c-b219-47a5c7f13acd, harmony: 0.5579775289974387, corruption: 0.00477824121430919, synergy: 0.40833333333333327, stability: 0.8621947758134165} @ http://127.0.0.1:5500/main.js:30
[ 1726137ms] [WARNING] The AudioContext was not allowed to start. It must be resumed (or created) after a user gesture on the page. https://developer.chrome.com/blog/autoplay/#web_audio @ https://esm.sh/standardized-audio-context@25.3.77/es2022/standardized-audio-context.mjs:3
[ 1726138ms] [WARNING] The AudioContext was not allowed to start. It must be resumed (or created) after a user gesture on the page. https://developer.chrome.com/blog/autoplay/#web_audio @ https://esm.sh/standardized-audio-context@25.3.77/es2022/standardized-audio-context.mjs:3
[ 1727159ms] [ERROR] ✓ Network Fatigue Console API available at window.ATOMA_DEBUG.NetworkFatigue @ http://127.0.0.1:5500/main.js:30
[ 1727159ms] [ERROR] [main.js] NetworkFatigueSystem initialized ✓ @ http://127.0.0.1:5500/main.js:30
[ 1727504ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1727504ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1727505ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1728231ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 0, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1728400ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 0, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1728400ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1728400ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 0, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1734449ms] [ERROR] [DEBUG][RecursiveGlyphSignalSystem] first NodeLinkingSystem select received: 6835 @ http://127.0.0.1:5500/main.js:30
[ 1743688ms] Unexpected token '{'
[ 1784617ms] [ERROR] ✓ Network Fatigue Console API available at window.ATOMA_DEBUG.NetworkFatigue @ http://127.0.0.1:5500/main.js:30
[ 1784617ms] [ERROR] [main.js] NetworkFatigueSystem initialized ✓ @ http://127.0.0.1:5500/main.js:30
[ 1785017ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1785017ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1785019ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1786299ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 0, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1786372ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 0, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1786372ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1786373ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 0, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1805041ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1805041ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1805041ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1806304ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 15, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1825070ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1825071ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1825071ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1826329ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 18, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1845073ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1845073ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1845073ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1846369ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 17, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1865110ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1865110ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1865110ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1866369ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 13, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1885110ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1885111ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1885111ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1886374ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 16, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1905110ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1905111ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1905111ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1906410ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 13, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1925111ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1925112ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1925112ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1926410ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 17, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1945112ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1945112ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1945112ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1946412ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 13, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1965143ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1965143ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1965143ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1966443ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 20, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 1985143ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 1985144ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 1985144ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 1986502ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 16, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 2005145ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 2005146ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 2005146ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
[ 2006503ms] [ERROR] [ResonanceEchoTrailSystem] composite echo summary {activeComposites: 0, trackedComposites: 0, activeEchoes: 16, spawnedThisTick: 0} @ http://127.0.0.1:5500/main.js:30
[ 2025173ms] [ERROR] [GlyphFusionZone] composite pipeline summary {activeComposites: 0, attachedVisuals: 0, activeZones: 0} @ http://127.0.0.1:5500/main.js:30
[ 2025173ms] [ERROR] [LinkSemanticPictogramSystem_WithFusion] pipeline heartbeat {links: 0, aiNodes: 15, activePictograms: 0, activeZones: 0, activeComposites: 0} @ http://127.0.0.1:5500/main.js:30
[ 2025174ms] [ERROR] [LinkRendererConduit] pictogram tick {enabled: true, hasSystem: true, aiNodes: 15, links: 0} @ http://127.0.0.1:5500/main.js:30
